employee code,agency emp id,employee name,source name,business unit,client name,cost center,pay calendar,shift name,process date,day,punch in time,punch out time,total hours,status,punch in terminal,punch out temrinal,is justified,status2
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,21-AUG-2026,Friday,,21-AUG-2026 05:29:30 PM,,Present,,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,22-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,23-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,24-AUG-2026,Monday,24-AUG-2026 08:58:00 AM,24-AUG-2026 06:05:00 PM,09:07,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,25-AUG-2026,Tuesday,25-AUG-2026 09:53:38 AM,25-AUG-2026 06:59:38 PM,09:06,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,26-AUG-2026,Wednesday,26-AUG-2026 07:56:49 AM,26-AUG-2026 06:44:49 PM,10:48,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,27-AUG-2026,Thursday,27-AUG-2026 08:26:38 AM,27-AUG-2026 05:35:38 PM,09:09,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,28-AUG-2026,Friday,28-AUG-2026 08:27:31 AM,28-AUG-2026 04:42:31 PM,08:15,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,29-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60831,PT117631,HUDA MAHMOUD HASSAN,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,30-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60831,PT117631,HUDA MAHMOUD HASSAN  ,OUTSOURCE,eMinds,SMB-41985,20085-SMB-SALES-CW41985,48 Hours Weekly,SMB-PRIME&BD-KAM-1,31-AUG-2026,Monday,31-AUG-2026 07:54:27 AM,31-AUG-2026 05:31:27 PM,09:37,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,01-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,02-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,03-AUG-2026,Monday,03-AUG-2026 09:14:01 AM,03-AUG-2026 06:37:01 PM,09:23,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF  ,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,04-AUG-2026,Tuesday,04-AUG-2026 09:30:47 AM,04-AUG-2026 07:22:47 PM,09:52,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,05-AUG-2026,Wednesday,05-AUG-2026 08:42:24 AM,05-AUG-2026 05:01:24 PM,08:19,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF  ,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,06-AUG-2026,Thursday,06-AUG-2026 07:46:13 AM,06-AUG-2026 04:04:13 PM,08:18,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,07-AUG-2026,Friday,07-AUG-2026 08:11:40 AM,07-AUG-2026 04:34:40 PM,08:23,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,08-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,09-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,10-AUG-2026,Monday,10-AUG-2026 08:16:30 AM,10-AUG-2026 05:09:30 PM,08:53,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,11-AUG-2026,Tuesday,11-AUG-2026 09:57:30 AM,11-AUG-2026 06:10:30 PM,08:13,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,12-AUG-2026,Wednesday,,,,Absent,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,13-AUG-2026,Thursday,13-AUG-2026 07:25:46 AM,13-AUG-2026 05:09:46 PM,09:44,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF  ,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,14-AUG-2026,Friday,14-AUG-2026 07:49:45 AM,14-AUG-2026 05:56:45 PM,10:07,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,15-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,16-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF  ,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,17-AUG-2026,Monday,,,,Sick Leave,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF  ,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,18-AUG-2026,Tuesday,18-AUG-2026 07:37:06 AM,18-AUG-2026 04:11:06 PM,08:34,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,19-AUG-2026,Wednesday,19-AUG-2026 09:12:01 AM,19-AUG-2026 05:46:01 PM,08:34,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,20-AUG-2026,Thursday,,,,Sick Leave,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,21-AUG-2026,Friday,21-AUG-2026 09:46:50 AM,21-AUG-2026 08:27:50 PM,10:41,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,22-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,23-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,24-AUG-2026,Monday,,,,Annual Leave,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,25-AUG-2026,Tuesday,25-AUG-2026 08:07:07 AM,25-AUG-2026 05:41:07 PM,09:34,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,26-AUG-2026,Wednesday,26-AUG-2026 07:35:39 AM,26-AUG-2026 06:17:39 PM,10:42,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,27-AUG-2026,Thursday,,,,,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,28-AUG-2026,Friday,28-AUG-2026 08:26:55 AM,28-AUG-2026 05:32:55 PM,09:06,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,29-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,30-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60832,PT117632,SARA IBRAHIM YOUSSEF,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,31-AUG-2026,Monday,31-AUG-2026 08:28:52 AM,31-AUG-2026 06:15:52 PM,09:47,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,01-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,02-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,03-AUG-2026,Monday,03-AUG-2026 09:32:04 AM,03-AUG-2026 06:08:04 PM,08:36,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,04-AUG-2026,Tuesday,04-AUG-2026 09:56:37 AM,04-AUG-2026 06:21:37 PM,08:25,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,05-AUG-2026,Wednesday,05-AUG-2026 07:41:52 AM,05-AUG-2026 04:12:52 PM,08:31,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,06-AUG-2026,Thursday,06-AUG-2026 07:07:24 AM,06-AUG-2026 04:58:24 PM,09:51,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,07-AUG-2026,Friday,,,,,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,08-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,09-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,10-AUG-2026,Monday,,,,Absent,,,Y,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,11-AUG-2026,Tuesday,11-AUG-2026 07:15:30 AM,11-AUG-2026 04:53:30 PM,09:38,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,12-AUG-2026,Wednesday,12-AUG-2026 08:44:26 AM,12-AUG-2026 06:27:26 PM,09:43,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,13-AUG-2026,Thursday,13-AUG-2026 08:46:13 AM,13-AUG-2026 07:26:13 PM,10:40,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,14-AUG-2026,Friday,14-AUG-2026 08:04:53 AM,14-AUG-2026 06:48:53 PM,10:44,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,15-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,16-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,17-AUG-2026,Monday,17-AUG-2026 08:53:31 AM,17-AUG-2026 06:50:31 PM,09:57,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,18-AUG-2026,Tuesday,18-AUG-2026 08:51:02 AM,18-AUG-2026 05:35:02 PM,08:44,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,19-AUG-2026,Wednesday,19-AUG-2026 07:52:13 AM,19-AUG-2026 06:08:13 PM,10:16,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,20-AUG-2026,Thursday,20-AUG-2026 09:15:00 AM,20-AUG-2026 06:53:00 PM,09:38,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,21-AUG-2026,Friday,,,,Sick Leave,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,22-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,23-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,24-AUG-2026,Monday,24-AUG-2026 08:08:40 AM,24-AUG-2026 06:06:40 PM,09:58,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,25-AUG-2026,Tuesday,25-AUG-2026 07:44:06 AM,25-AUG-2026 05:14:06 PM,09:30,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,26-AUG-2026,Wednesday,26-AUG-2026 07:26:25 AM,26-AUG-2026 05:30:25 PM,10:04,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,27-AUG-2026,Thursday,27-AUG-2026 08:28:01 AM,27-AUG-2026 06:12:01 PM,09:44,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,28-AUG-2026,Friday,28-AUG-2026 07:45:58 AM,28-AUG-2026 05:04:58 PM,09:19,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,29-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,30-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60833,PT117633,HUDA IBRAHIM NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,31-AUG-2026,Monday,31-AUG-2026 09:56:50 AM,31-AUG-2026 07:47:50 PM,09:51,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,01-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,02-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,03-AUG-2026,Monday,03-AUG-2026 07:06:57 AM,03-AUG-2026 05:12:57 PM,10:06,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,04-AUG-2026,Tuesday,04-AUG-2026 09:55:54 AM,04-AUG-2026 07:04:54 PM,09:09,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,05-AUG-2026,Wednesday,05-AUG-2026 08:00:44 AM,05-AUG-2026 06:19:44 PM,10:19,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,06-AUG-2026,Thursday,06-AUG-2026 09:27:42 AM,06-AUG-2026 05:48:42 PM,08:21,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,07-AUG-2026,Friday,07-AUG-2026 08:31:22 AM,07-AUG-2026 06:10:22 PM,09:39,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60834,PT117634,DINA MAHMOUD NABIL  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,08-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60834,PT117634,DINA MAHMOUD NABIL,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,09-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60834,PT117634,DINA MAHMOUD NABIL  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,10-AUG-2026,Monday,10-AUG-2026 08:53:20 AM,10-AUG-2026 05:36:20 PM,08:43,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
